County Name,Station Name,OIS #,Station Address,Phone Number,Inspects Passenger Cars and Light trucks,Inspects Medium Trucks,Inspects Heavy Trucks,Inspects Motorcycles,"Inspects Light Trailers Less Than 10,000 lbs or less","Inspects Heavy Trailers over 10,000 lbs."
PHILADELPHIA,Martin Collision Service,BE59,"5960 UPLAND WAY , PHILADELPHIA PA 19131",610-664-4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Marv Blatt Tire Inc,K037,"2001 BYBERRY ROAD , PHILADELPHIA PA 19116",215-673-0750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Marz Auto Central Llc,KN13,"PO BOX 46065 , PHILADELPHIA PA 19160-1423",267-236-3614,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mat Bus Corp,KE04,"3000 ORTHODOX ST , PHILADELPHIA PA 19137-2047",215-383-0470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Matrix Auto Center Inc.,BY38,"2527 N BROAD ST , PHILADELPHIA PA 19132-4014",215-226-9260,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,"Matt'S Auto Repair 1, Inc.",KJ06,"3305 GAUL STREET , PHILADELPHIA PA 19134",215-739-7844,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
PHILADELPHIA,"Mavis Tire Supply, Llc",C681,"2749 W HUNTING PARK AVE , PHILADELPHIA PA 19129-1310",267-792-0005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Mavis Tire Supply, Llc",CG48,"4401 WOODHAVEN ROAD , PHILADELPHIA PA 19154-3119",215-792-3046,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Mavis Tire Supply, Llc",EC78,"6301 FRANKFORD AVE # 19 , PHILADELPHIA PA 19135-3013",215-333-6181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Mavis Tire Supply, Llc",EF54,"3755 ARAMINGO AVE , PHILADELPHIA PA 19137-1001",215-289-0829,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Maxwell Service Station Inc,EG07,"7022 OXFORD AVE , PHILADELPHIA PA 19111-4023",215-437-1755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mayer'S Car Care Inc,KH71,"3301 WELSH RD , PHILADELPHIA PA 19136-2320",215-333-3999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mccoy Auto Service Center L.L.C.,BC25,"2323 RIDGE AVE , PHILADELPHIA PA 19121-3022",215-232-0895,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mcneils Auto Repair,7406,"1916 S 24TH ST , PHILADELPHIA PA 19145",215-271-1664,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
PHILADELPHIA,Meadowbrook Associates Lp,FG42,"6120 FRANKFORD AVE , PHILADELPHIA PA 19135-4409",201-835-8298,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Meca Auto Repair Llc,KN91,"3543 N LAWRENCE ST , PHILADELPHIA PA 19140-4566",267-515-9791,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Meineke Car Care,KP15,"4846 SPRUCE STREET , PHILADELPHIA PA 19139",215-474-6320,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Meineke Discount Muffler,D752,"6140 FRANKFORD AVE , PHILADELPHIA PA 19135-4439",215-533-5588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Meineke Discount Mufflers,L886,"7600 RIDGE AVENUE , PHILADELPHIA PA 19128",215-487-1155,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Meineke Discount Mufflers,T985,"7825 OGONTZ AVENUE , PHILADELPHIA PA 19150",215-924-9035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Meineke Muffler,EB15,"2401-05 VARE AVE. , PHILADELPHIA PA 19145",215-468-6400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mf426 Full Svc Insp Stat Llc,DT38,"1919 N. 2ND STREET , PHILADELPHIA PA 19122",215-423-8225,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Mg Auto Shop Llc,EZ98,"8575 TORRESDALE AVE UNIT C , PHILADELPHIA PA 19136-1543",267-978-4169,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"M & I Auto Repair, Inc.",AR17,"13420 DAMAR DR UNIT E , PHILADELPHIA PA 19116",215-969-9980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Michael Rizzio,5077,"916-920 REED ST , PHILADELPHIA PA 19147",215-339-9675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Michael Rosati,4683,"1937 S CHADWICK ST , PHILADELPHIA PA 19145",215-339-9555,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Midas,EJ91,"854 COTTMAN AVE , PHILADELPHIA PA 19111-3017",215-342-0211,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Midas 4722,AO91,"4138 MARKET ST # 52 , PHILADELPHIA PA 19104-3004",215-382-3298,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Midvale Avenue Auto,DQ43,"3629 MIDVALE AVENUE , PHILADELPHIA PA 19129",215-843-1533,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Mike'S Automotive,N807,"427 N GROSS ST , PHILADELPHIA PA 19151",215-471-5111,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
PHILADELPHIA,"Mike'S Auto Repair Shop, Inc",FN75,"5829 WOODLAND AVE , PHILADELPHIA PA 19143-5929",215-816-8088,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mike'S Auto Repairs Llc,KJ81,"7115 WOODLAND AVE , PHILADELPHIA PA 19142-1039",215-883-0011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mikes Indepth Auto Inc,CW22,"2705 BLACK LAKE PL STE 600 , PHILADELPHIA PA 19154-1022",215-673-9288,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Millers Auto Repair,DG78,"4417 MITCHELL ST , PHILADELPHIA PA 19128",215-487-2886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Miller Truck Leasing,DW14,"2196 BENNETT ROAD , PHILADELPHIA PA 19116",215-552-9832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Miller Truck Leasing,EY42,"3200 SOUTH 7TH STREET , PHILADELPHIA PA 19148",215-644-8326,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
PHILADELPHIA,Millevoi Auto Service &Sales,EX42,"8685 TORRESDALE AVE , PHILADELPHIA PA 19136-1505",215-335-1967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Millevoi Bro Goodyr Sercen Inc,N385,"2075 BYBERRY RD , PHILADELPHIA PA 19116",215-673-2222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Millevoi Bros Ml Park Auto Inc,K998,"9898 FRANKFORD AVE , PHILADELPHIA PA 19114",215-632-4040,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mitchs Auto Service Center Inc,5068,"8701 TORRESDALE AVE STE E REAR BUILDING , PHILA PA 19136-1537",215-828-1325,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mjc Auto Repair Llc,FF34,"6542 LEBANON AVE , PHILADELPHIA PA 19151-3337",267-215-1585,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,M Kee Automotive Llc Dba,DZ58,"7832 CASTOR AVE , PHILADELPHIA PA 19152-3616",215-742-9387,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mobil  1 Lube Express,AS97,"8244 FRANKFORD AVE , PHILADELPHIA PA 19136",215-332-0755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mobile Maintenance Serv Inc,7102,"1735 WAKELING ST , PHILADELPHIA PA 19124-2750",215-537-8211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Moe'S Auto Care Inc.,U428,"7434-40 HAVERFORD AVE. , PHILADELPHIA PA 19151",215-878-8586,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mohamadou Fousseini Services,CG58,"300 N 40TH ST , PHILADELPHIA PA 19104-4624",215-939-6847,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Monro Inc,AH81,"6740 FRANKFORD AVE , PHILADELPHIA PA 19135-2104",215-331-1144,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Montes Auto Repairs,589,"44 E WALNUT LA , PHILADELPHIA PA 19144",215-844-2260,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Morts Auto Repair Center,1167,"7611 CASTOR AVENUE , PHILADELPHIA PA 19152",215-725-8725,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Motors Up Llc,FJ04,"4401 WHITAKER AVE , PHILADELPHIA PA 19120-4629",267-385-7106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mr B'S Best Auto Repair,BP19,"208 S 59TH ST # 210 , PHILADELPHIA PA 19139-3813",215-471-4530,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Mr. Kitt'S Service Center Inc,KR73,"4501 STENTON AVE , PHILADELPHIA PA 19144-3018",215-849-5488,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Ms Car Services Inc,DO99,"5744 TULIP ST , PHILADELPHIA PA 19135-4206",215-744-1570,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Mt Auto Service,DT31,"8316 BUSTLETON AVE , PHILADELPHIA PA 19152",215-559-7232,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,My Auto Inc,EX32,"1771 TOMLINSON RD STE G2 , PHILADELPHIA PA 19116-3856",267-934-8186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nasim Auto Repair Inc,EN98,"615 W FISHER AVE , PHILADELPHIA PA 19120-2731",215-324-9500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nates Auto Service,KV74,"2404 N 9TH ST , PHILADELPHIA PA 19133-1601",215-783-1421,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Newbeginnings S&W,BJ99,"6851 RISING SUN AVE , PHILADELPHIA PA 19111",215-437-5832,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,New Ko-Am Auto Inc.,KJ14,"173 W ROOSEVELT BLVD , PHILADELPHIA PA 19120-4247",215-455-2488,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Newman & Company,BV89,"6101 TACONY STREET , PHILADELPHIA PA 19135",215-333-8744,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
PHILADELPHIA,New Vip Auto Center,M264,"601 W FISHER AVE , PHILADELPHIA PA 19120-2731",215-329-4444,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nick Laforgias Automotive Cent,6011,"8759 FRANKFORD AVE. , PHILADELPHIA PA 19136",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nick'S Auto Sales & Service,7612,"2200 W RITNER ST , PHILADELPHIA PA 19145-4115",215-463-7770,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nick'S Auto Service,N308,"5110 UMBRIA ST , PHILADELPHIA PA 19128",215-508-8024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,N K Auto Repair,DG46,"5901 OXFORD AVE , PHILADELPHIA PA 19149",215-533-0163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Noahs Auto Tech Llc,FP29,"1209 E VENANGO ST , PHILADELPHIA PA 19134-1533",609-472-4330,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,No Limits Auto Spa Llc,FH20,"4577 TACONY ST , PHILADELPHIA PA 19124-4135",215-390-6918,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Nolters Sunoco,5454,"7383 STATE RD , PHILADELPHIA PA 19136",215-331-1070,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Norris Square Automotive,EF73,"500 W NORRIS ST , PHILADELPHIA PA 19122-2130",267-519-3456,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,North Central Auto Repair Inc.,CB69,"2430 W YORK ST , PHILADELPHIA PA 19132-4233",215-228-7222,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PHILADELPHIA,Northeast Auto Care Inc,EY12,"6741 BUSTLETON AVE # 51 , PHILADELPHIA PA 19149-2302",267-388-5618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,North East Auto Clinic,BR22,"13001 BUSTLETON AVE. , PHILADELPHIA PA 19116",215-969-4380,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Northeast Auto & Discount Tire Llc,FP73,"8337R TORRESDALE AVE , PHILADELPHIA PA 19136-2927",215-220-4260,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Northeast Community,DK72,"6101 ROOSEVELT BLVD , PHILADELPHIA PA 19149-3433",215-288-7315,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Northeast Logistics Inc,DK69,"5590 JAMES ST , PHILADELPHIA PA 19135",215-743-9060,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PHILADELPHIA,North Philly Getty Serv Sta,D950,"101 W LEHIGH AVE , PHILADELPHIA PA 19133",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Northrn Librty Auto Repair Llc,DJ95,"1555 NORTH FIFTH ST , PHILADELPHIA PA 19122",215-763-4206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,N & V'S Auto Service,N753,"6758 RIDGE AVE , PHILADELPHIA PA 19128-2461",215-487-3655,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,O'Briens Tire&Auto Ser Ctr Llc,K801,"2639 E HAGERT ST , PHILADELPHIA PA 19125-3714",215-634-5095,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Oh Brothers Auto Inc,DH26,"429 W DUNCANNON AVE , PHILADELPHIA PA 19120-3303",215-457-8040,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Old Bustleton Auto Repair Llc,KR47,"9351 OLD BUSTLETON AVE , PHILADELPHIA PA 19115-4424",215-676-4000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,One Plus One Inspection Station,FB26,"6200 PASCHALL AVE BUILDING A, PHILA PA 19142-2307",215-934-8545,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,One Stop Auto Clinic Inc,DJ24,"3268 S 61ST ST , PHILADELPHIA PA 19153-3503",215-748-5500,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PHILADELPHIA,One Wayne Enterprise Inc,DV94,"3219 WILLITS RD , PHILADELPHIA PA 19114-3817",215-677-4070,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Otto Lehmanns Garage,5196,"7671 WINSTON ROAD , PHILADELPHIA PA 19118",215-247-4594,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Oxford Auto Repair Llc,170,"6529 OXFORD AVE , PHILADELPHIA PA 19111-5328",215-342-8928,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Pa Auto Center Llc,EL74,"106 E VENANGO ST , PHILADELPHIA PA 19134-1038",215-588-9995,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Pacifico Enterprise Inc,FD42,"6715 ESSINGTON AVE , PHILA PA 19153-3407",215-492-1700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pacifico Ford Inc,4448,"6701 ESSINGTON AVE , PHILADELPHIA PA 19153-3407",215-492-1700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pacifico Hyundai Inc,T160,"6715 ESSINGTON AVE , PHILADELPHIA PA 19153-3407",215-492-1700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Paitos Auto Repair,AN38,"2310 N HOWARD STREET , PHILADELPHIA PA 19122",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pasquale Nolano Foreign Cr Rpr,2198,"6735 LEEDS ST , PHILADELPHIA PA 19151",215-877-8996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Passyunk Auto Center Llc,AI04,"1740 W PASSYUNK AVE , PHILADELPHIA PA 19145-3848",215-755-3557,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pa Truck  Center Inc,FG30,"3030 GRANT AVE , PHILADELPHIA PA 19114-2401",215-701-1145,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Pauls Automotive Repair Inc,U119,"8362 STATE RD UNIT 1 , PHILADELPHIA PA 19136-2932",215-335-9441,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
PHILADELPHIA,Pax Brothers Auto Repair Inc,5430,"7500 TORRESDALE AVE , PHILADELPHIA PA 19136",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pedro Auto Services Inc,KM57,"1754 BELFIELD AVE , PHILADELPHIA PA 19141-1536",267-596-6437,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Penn Power Group Llc,EW53,"8330 STATE RD , PHILADELPHIA PA 19136-2915",215-335-0500,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Penske Truck Leasing,L767,"2215 E WESTMORELAND ST , PHILADELPHIA PA 19134-3228",215-425-8855,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Penske Truck Leasing Airport,FC80,"6800 ESSINGTON AVE , PHILADELPHIA PA 19153-3413",267-766-9096,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
PHILADELPHIA,Pep Boys,5543,"6200 STENTON AVE , PHILADELPHIA PA 19138-1127",215-549-9455,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Pep Boys #7,0206,"7422 BUSTLETON AVE # A , PHILADELPHIA PA 19152-4312",215-342-4700,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pepino'S Complete Car Care,DX14,"172 W WINGOHOCKING ST , PHILADELPHIA PA 19140-1642",215-455-8800,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Perez Transport Inc.,BS97,"5515 N 6TH ST , PHILADELPHIA PA 19120-2706",267-471-4652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Perfect Touch Auto Sales Llc,C817,"2845 KENSINGTON AVE , PHILADELPHIA PA 19134-3028",267-351-1510,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Peter A Cona Motor Tune Up Inc,FF91,"2025 S JUNIPER ST , PHILADELPHIA PA 19148-5508",215-334-8957,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Petras Auto Service Inc,A30,"7329 OXFORD AVE , PHILADELPHIA PA 19111",215-745-0464,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Philadelphia Park Authority,AK29,"6801 ESSINGTON AVE , PHILADELPHIA PA 19153",267-784-7636,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Philadelphia Towing & Transport,T435,"3200 S 61ST ST , PHILADELPHIA PA 19153-3503",215-724-7000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
PHILADELPHIA,Phila  Truck  Repair  Inc,BI15,"6225  TACONY STREET , PHILADELPHIA PA 19135",215-437-7377,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Phila Welding Co Inc,5148,"153 W GLENWOOD AVE , PHILADELPHIA PA 19140",215-423-1700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Phildelphia Park Authority Lm,BM14,"2415 S SWANSON ST , PHILADELPHIA PA 19148",215-683-9447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Phil Le Auto Llc,CQ60,"3650 SALMON ST STE B3 , PHILADELPHIA PA 19134-5548",267-255-7975,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Philly Transportation Llc,H577,"2905 ABBOTTSFORD ROAD , PHILADELPHIA PA 19129",215-842-1222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Phil'S Excellent Auto Srv Inc,BT53,"1841 S 24TH ST , PHILADELPHIA PA 19145-1835",215-334-7445,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Piazza Honda Of Phila,A653,"6935 ESSINGTON AVE , PHILADELPHIA PA 19153-3410",215-492-1115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pinnacle Automotive,6498,"1119 CATHARINE ST , PHILADELPHIA PA 19147-2649",215-925-2886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Polam Auto World Inc,AM73,"623 W FISHER AVE , PHILADELPHIA PA 19120-2731",215-455-7565,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
PHILADELPHIA,Polauto Inc,E013,"3501 N 10TH ST , PHILADELPHIA PA 19140",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Polcar,CL03,"8362 STATE RD UNIT A K , PHILADELPHIA PA 19136-2932",215-710-0570,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Popular Auto Service Llc,CP43,"7980 VERREE RD , PHILADELPHIA PA 19111-2531",215-394-0003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Porrettas Serv Ctr Inc,9750,"2411 EMERALD ST , PHILADELPHIA PA 19125-1204",215-634-6413,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Portland Heating Oil Co Inc,X715,"2044 W ALLEGHENY AVE , PHILADELPHIA PA 19132",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,P&P Auto Service Inc,EQ29,"2008-14 S BANCROFT ST , PHILADELPHIA PA 19145",215-463-1108,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Precision Auto Service,DP98,"4800 PENN STREET , PHILADELPHIA PA 19124",215-535-6400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Precision Service Center,4790,"2501-03 E WESTMRELND ST , PHILADELPHIA PA 19124",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Preferred Automotive Specialists Inc,L30,"6300 OXFORD AVE , PHILADELPHIA PA 19111-5314",215-342-7550,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Prenlyn Enterprises Inc,DO95,"2300 CASTOR AVE , PHILADELPHIA PA 19134-4635",267-857-7977,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Prenlyn Enterprises Inc,4431,"147 W CHELTEN AVE , PHILADELPHIA PA 19144-3336",215-849-1300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Prenlyn Enterprises Inc.,A077,"8141 OGONTZ AVE , PHILADELPHIA PA 19150-1503",215-885-8979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Prenlyn Enterprises Inc.,K311,"6750 RIDGE AVE , PHILADELPHIA PA 19128",--,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Prenlyn Ii Corporation,CR92,"9200 FRANKFORD AVE , PHILADELPHIA PA 19114-2851",215-552-2286,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Presleys Auto Repair,5745,"614 W JEFFERSON ST , PHILADELPHIA PA 19122",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Pro-Tech Automotive,K585,"7223 STATE RD , PHILADELPHIA PA 19135",215-624-4780,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
PHILADELPHIA,Pscc Auto Repair Llc,KP89,"5801 PENN ST , PHILADELPHIA PA 19149-3417",215-744-2400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Punjab Auto Repair Llc,FC38,"8353 HEGERMAN ST , PHILADELPHIA PA 19136-2905",215-356-5312,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Quality Auto Repair,CN39,"2208 BRIDGE ST , PHILADELPHIA PA 19137-1314",267-972-4793,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Quality Auto Services,4544,"2301 CHURCH ST , PHILADELPHIA PA 19124-4703",215-535-5280,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Rafiq'S  Towing & Auto Repair Serv,AT01,"4301 CLARISSA STREET , PHILADELPHIA PA 19140",215-651-7420,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Rapco Muffler Service Inc,4454,"1620 W HUNTING PARK AVE , PHILADELPHIA PA 19140",215-329-7423,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Ray'S Auto Repair,N640,"4522 WAYNE AVE , PHILADELPHIA PA 19144-3607",215-849-2955,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"R & B Auto & Motorcycle Quick Service, Llc",C694,"12301 MCNULTY RD STE F , PHILADELPHIA PA 19154-1000",267-388-8533,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Red Camel Auto Sales And Repair,DS52,"3247 FRANKFORD AVE , PHILADELPHIA PA 19134-3216",215-450-0485,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Reds And Son Foreign Car Service,M567,"338 N. 13TH STREET , PHILADELPHIA PA 19107",215-627-6362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Reids Auto Service Inc,DK31,"1320 S 3RD ST # 24 , PHILADELPHIA PA 19147-6030",267-773-8156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Remicks Automotive Repair Llc,AY62,"9324 JAMES ST STE C , PHILADELPHIA PA 19114-4033",215-437-1011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
